,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,Positive Rate,7-day Average Positives,7-day Average Test Rate,14-day Average Positives,14-day Average Test Rate
23090,2020-05-18,Saratoga,2,436,139,9035,0.014388489208633094,4.0,0.015630956789899085,2.0,0.007815478394949543
23091,2020-05-19,Saratoga,2,438,267,9302,0.00749063670411985,4.0,0.014514458826347693,2.0,0.007257229413173846
23092,2020-05-20,Saratoga,2,440,458,9760,0.004366812227074236,3.0,0.01258726873633789,1.0,0.006293634368168945
23093,2020-05-21,Saratoga,8,448,351,10111,0.022792022792022793,3.0,0.012620930424134915,1.0,0.006310465212067458
23094,2020-05-22,Saratoga,4,452,254,10365,0.015748031496062992,4.0,0.014072564612319493,2.0,0.0070362823061597465
23095,2020-05-23,Saratoga,4,456,316,10681,0.012658227848101266,4.0,0.014605372672252327,2.0,0.0073026863361261634
23096,2020-05-24,Saratoga,5,461,185,10866,0.02702702702702703,3.0,0.014924463900434464,1.0,0.007462231950217232
23097,2020-05-25,Saratoga,2,463,312,11178,0.00641025641025641,3.0,0.013784716357809226,1.0,0.006892358178904613
23098,2020-05-26,Saratoga,2,465,285,11463,0.007017543859649123,3.0,0.013717131665741978,1.0,0.006858565832870989
23099,2020-05-27,Saratoga,3,468,292,11755,0.010273972602739725,4.0,0.014561011719408476,2.0,0.007280505859704238
23100,2020-05-28,Saratoga,5,473,511,12266,0.009784735812133072,3.0,0.012702827865138516,1.0,0.006351413932569258
23101,2020-05-29,Saratoga,4,477,518,12784,0.007722007722007722,3.0,0.011556253040273478,1.0,0.005778126520136739
23102,2020-05-30,Saratoga,3,480,399,13183,0.007518796992481203,3.0,0.010822048632327755,1.0,0.005411024316163878
23103,2020-05-31,Saratoga,3,483,487,13670,0.006160164271047228,3.0,0.007841068238616354,1.0,0.003920534119308177
23104,2020-06-01,Saratoga,1,484,317,13987,0.0031545741324921135,3.0,0.007375970770364312,1.0,0.003687985385182156
23105,2020-06-02,Saratoga,5,489,609,14596,0.008210180623973728,3.0,0.007546347450982113,1.0,0.0037731737254910564
23106,2020-06-03,Saratoga,4,493,741,15337,0.005398110661268556,3.0,0.00684979574505766,1.0,0.00342489787252883
23107,2020-06-04,Saratoga,3,496,574,15911,0.005226480836236934,3.0,0.006198616462786783,1.0,0.0030993082313933917
23108,2020-06-05,Saratoga,5,501,610,16521,0.00819672131147541,3.0,0.006266432689853596,1.0,0.003133216344926798
23109,2020-06-06,Saratoga,1,502,520,17041,0.0019230769230769232,3.0,0.005467044108510128,1.0,0.002733522054255064
23110,2020-06-07,Saratoga,2,504,654,17695,0.0030581039755351682,3.0,0.00502389263772269,1.0,0.002511946318861345
23111,2020-06-08,Saratoga,7,511,396,18091,0.017676767676767676,3.0,0.007098491715476343,1.0,0.0035492458577381716
23112,2020-06-09,Saratoga,0,511,495,18586,0.0,3.0,0.0059256087691943815,1.0,0.0029628043845971908
23113,2020-06-10,Saratoga,2,513,577,19163,0.0034662045060658577,2.0,0.005649622175593996,1.0,0.002824811087796998
23114,2020-06-11,Saratoga,1,514,693,19856,0.001443001443001443,2.0,0.005109125119417497,1.0,0.0025545625597087483
23115,2020-06-12,Saratoga,0,514,357,20213,0.0,1.0,0.003938164932063867,0.0,0.0019690824660319336
23116,2020-06-13,Saratoga,1,515,437,20650,0.002288329519450801,1.0,0.003990343874402992,0.0,0.001995171937201496
23117,2020-06-14,Saratoga,2,517,568,21218,0.0035211267605633804,1.0,0.00405648998654988,0.0,0.00202824499327494
23118,2020-06-15,Saratoga,5,522,425,21643,0.011764705882352941,1.0,0.0032119097302049176,0.0,0.0016059548651024588
23119,2020-06-16,Saratoga,1,523,435,22078,0.0022988505747126436,1.0,0.0035403169551638664,0.0,0.0017701584775819332
23120,2020-06-17,Saratoga,3,526,488,22566,0.006147540983606557,1.0,0.0039233650233839665,0.0,0.0019616825116919832
23121,2020-06-18,Saratoga,2,528,546,23112,0.003663003663003663,2.0,0.004240508197669998,1.0,0.002120254098834999
23122,2020-06-19,Saratoga,3,531,561,23673,0.0053475935828877,2.0,0.005004450138082527,1.0,0.0025022250690412634
23123,2020-06-20,Saratoga,2,533,492,24165,0.0040650406504065045,2.0,0.005258266013933341,1.0,0.0026291330069666704
23124,2020-06-21,Saratoga,2,535,543,24708,0.003683241252302026,2.0,0.005281425227038862,1.0,0.002640712613519431
23125,2020-06-22,Saratoga,3,538,273,24981,0.01098901098901099,2.0,0.005170611670847155,1.0,0.0025853058354235775
23126,2020-06-23,Saratoga,0,538,470,25451,0.0,2.0,0.004842204445888206,1.0,0.002421102222944103
23127,2020-06-24,Saratoga,2,540,389,25840,0.005141388174807198,2.0,0.004698468330345441,1.0,0.0023492341651727205
23128,2020-06-25,Saratoga,0,540,564,26404,0.0,1.0,0.004175182092773489,0.0,0.0020875910463867445
23129,2020-06-26,Saratoga,6,546,589,26993,0.010186757215619695,2.0,0.004866491183163774,1.0,0.002433245591581887
23130,2020-06-27,Saratoga,2,548,517,27510,0.0038684719535783366,2.0,0.004838409940759749,1.0,0.0024192049703798744
23131,2020-06-28,Saratoga,1,549,531,28041,0.0018832391713747645,2.0,0.004581266786341569,1.0,0.0022906333931707844
23132,2020-06-29,Saratoga,0,549,283,28324,0.0,1.0,0.0030114080736257133,0.0,0.0015057040368128567
23133,2020-06-30,Saratoga,1,550,246,28570,0.0040650406504065045,1.0,0.003592128166540928,0.0,0.001796064083270464
23134,2020-07-01,Saratoga,5,555,444,29014,0.01126126126126126,2.0,0.00446639575032008,1.0,0.00223319787516004
23135,2020-07-02,Saratoga,6,561,512,29526,0.01171875,3.0,0.006140502893177223,1.0,0.0030702514465886115
23136,2020-07-03,Saratoga,1,562,518,30044,0.0019305019305019305,2.0,0.004961037852446114,1.0,0.002480518926223057
23137,2020-07-04,Saratoga,4,566,516,30560,0.007751937984496124,2.0,0.005515818714005798,1.0,0.002757909357002899
23138,2020-07-05,Saratoga,6,572,431,30991,0.013921113689095127,3.0,0.0072355150736801346,1.0,0.0036177575368400673
23139,2020-07-06,Saratoga,6,578,267,31258,0.02247191011235955,4.0,0.010445787946874356,2.0,0.005222893973437178
23140,2020-07-07,Saratoga,4,582,539,31797,0.0074211502782931356,4.0,0.01092523217942959,2.0,0.005462616089714795
23141,2020-07-08,Saratoga,3,585,555,32352,0.005405405405405406,4.0,0.010088681342878754,2.0,0.005044340671439377
23142,2020-07-09,Saratoga,2,587,419,32771,0.00477326968973747,3.0,0.009096469869984107,1.0,0.004548234934992053
23143,2020-07-10,Saratoga,8,595,524,33295,0.015267175572519083,4.0,0.011001708961700843,2.0,0.0055008544808504214
23144,2020-07-11,Saratoga,7,602,506,33801,0.01383399209486166,5.0,0.011870573834610206,2.0,0.005935286917305103
23145,2020-07-12,Saratoga,8,610,480,34281,0.016666666666666666,5.0,0.012262795688548997,2.0,0.006131397844274499
23146,2020-07-13,Saratoga,6,616,577,34858,0.010398613518197574,5.0,0.010538039032240142,2.0,0.005269019516120071
23147,2020-07-14,Saratoga,7,623,531,35389,0.013182674199623353,5.0,0.01136111387814446,2.0,0.00568055693907223
23148,2020-07-15,Saratoga,1,624,483,35872,0.002070393374741201,5.0,0.010884683588049573,2.0,0.005442341794024787
23149,2020-07-16,Saratoga,6,630,494,36366,0.012145748987854251,6.0,0.011937894916351971,3.0,0.0059689474581759855
23150,2020-07-17,Saratoga,5,635,893,37259,0.005599104143337066,5.0,0.010556741855040254,2.0,0.005278370927520127
23151,2020-07-18,Saratoga,2,637,479,37738,0.0041753653444676405,5.0,0.009176938033555394,2.0,0.004588469016777697
23152,2020-07-19,Saratoga,2,639,412,38150,0.0048543689320388345,4.0,0.00748946692860856,2.0,0.00374473346430428
23153,2020-07-20,Saratoga,7,646,782,38932,0.008951406649616368,4.0,0.007282723090239816,2.0,0.003641361545119908
23154,2020-07-21,Saratoga,4,650,556,39488,0.007194244604316547,3.0,0.00642723314805313,1.0,0.003213616574026565
23155,2020-07-22,Saratoga,13,663,890,40378,0.014606741573033709,5.0,0.008218140033523488,2.0,0.004109070016761744
23156,2020-07-23,Saratoga,2,665,546,40924,0.003663003663003663,5.0,0.007006319272830547,2.0,0.0035031596364152734
23157,2020-07-24,Saratoga,14,679,889,41813,0.015748031496062992,6.0,0.008456166037505678,3.0,0.004228083018752839
23158,2020-07-25,Saratoga,6,685,795,42608,0.007547169811320755,6.0,0.008937852389913266,3.0,0.004468926194956633
23159,2020-07-26,Saratoga,3,688,521,43129,0.005758157389635317,7.0,0.009066965026712765,3.0,0.004533482513356383
23160,2020-07-27,Saratoga,3,691,639,43768,0.004694835680751174,6.0,0.008458883459732022,3.0,0.004229441729866011
23161,2020-07-28,Saratoga,10,701,462,44230,0.021645021645021644,7.0,0.01052328017983275,3.0,0.005261640089916375
23162,2020-07-29,Saratoga,8,709,537,44767,0.0148975791433892,6.0,0.01056482840416925,3.0,0.005282414202084625
23163,2020-07-30,Saratoga,6,715,540,45307,0.011111111111111112,7.0,0.011628843753898886,3.0,0.005814421876949443
23164,2020-07-31,Saratoga,11,726,1028,46335,0.010700389105058366,6.0,0.010907751983755364,3.0,0.005453875991877682
23165,2020-08-01,Saratoga,6,732,603,46938,0.009950248756218905,6.0,0.011251048975883674,3.0,0.005625524487941837
23166,2020-08-02,Saratoga,1,733,426,47364,0.002347417840375587,6.0,0.010763800468846568,3.0,0.005381900234423284
23167,2020-08-03,Saratoga,6,739,841,48205,0.007134363852556481,6.0,0.011112304493390185,3.0,0.005556152246695092
23168,2020-08-04,Saratoga,5,744,681,48886,0.007342143906020558,6.0,0.009069036244961458,3.0,0.004534518122480729
23169,2020-08-05,Saratoga,3,747,576,49462,0.005208333333333333,5.0,0.007684858272096334,2.0,0.003842429136048167
23170,2020-08-06,Saratoga,5,752,826,50288,0.006053268765133172,5.0,0.006962309365528058,2.0,0.003481154682764029
23171,2020-08-07,Saratoga,3,755,506,50794,0.005928853754940711,4.0,0.006280661458368392,2.0,0.003140330729184196
23172,2020-08-08,Saratoga,2,757,685,51479,0.00291970802919708,3.0,0.005276298497365274,1.0,0.002638149248682637
23173,2020-08-09,Saratoga,3,760,451,51930,0.0066518847006651885,3.0,0.005891222334549503,1.0,0.0029456111672747517
23174,2020-08-10,Saratoga,7,767,749,52679,0.009345794392523364,4.0,0.006207140983116201,2.0,0.0031035704915581006
23175,2020-08-11,Saratoga,1,768,601,53280,0.0016638935108153079,3.0,0.005395962355229737,1.0,0.0026979811776148685
23176,2020-08-12,Saratoga,6,774,831,54111,0.007220216606498195,3.0,0.005683374251396145,1.0,0.0028416871256980725
23177,2020-08-13,Saratoga,8,782,728,54839,0.01098901098901099,4.0,0.006388480283378691,2.0,0.0031942401416893457
23178,2020-08-14,Saratoga,1,783,789,55628,0.0012674271229404308,4.0,0.005722562193092937,2.0,0.0028612810965464685
23179,2020-08-15,Saratoga,9,792,720,56348,0.0125,5.0,0.007091175331779068,2.0,0.003545587665889534
23180,2020-08-16,Saratoga,3,795,498,56846,0.006024096385542169,5.0,0.007001491286761494,2.0,0.003500745643380747
23181,2020-08-17,Saratoga,5,800,934,57780,0.0053533190578158455,4.0,0.006431137667517563,2.0,0.0032155688337587814
23182,2020-08-18,Saratoga,0,800,1088,58868,0.0,4.0,0.006193438594543947,2.0,0.0030967192972719735
23183,2020-08-19,Saratoga,2,802,1221,60089,0.001638001638001638,4.0,0.005395979313330154,2.0,0.002697989656665077
23184,2020-08-20,Saratoga,6,808,1254,61343,0.004784688995215311,3.0,0.004509647599930771,1.0,0.0022548237999653856
23185,2020-08-21,Saratoga,5,813,1228,62571,0.004071661237785016,4.0,0.004910252473479997,2.0,0.0024551262367399984
23186,2020-08-22,Saratoga,2,815,981,63552,0.0020387359836901123,3.0,0.003415786185435727,1.0,0.0017078930927178636
23187,2020-08-23,Saratoga,1,816,438,63990,0.00228310502283105,3.0,0.002881358847905567,1.0,0.0014406794239527835
23188,2020-08-24,Saratoga,8,824,679,64669,0.011782032400589101,3.0,0.003799746468301747,1.0,0.0018998732341508734
23189,2020-08-25,Saratoga,0,824,1137,65806,0.0,3.0,0.003799746468301747,1.0,0.0018998732341508734
23190,2020-08-26,Saratoga,5,829,1175,66981,0.00425531914893617,3.0,0.004173648969863822,1.0,0.002086824484931911
23191,2020-08-27,Saratoga,3,832,661,67642,0.0045385779122541605,3.0,0.004138490243726515,1.0,0.0020692451218632577
23192,2020-08-28,Saratoga,0,832,1292,68934,0.0,2.0,0.003556824352614371,1.0,0.0017784121763071855
23193,2020-08-29,Saratoga,10,842,1102,70036,0.009074410163339383,3.0,0.004561920663992838,1.0,0.002280960331996419
23194,2020-08-30,Saratoga,2,844,800,70836,0.0025,4.0,0.00459290566073126,2.0,0.00229645283036563
23195,2020-08-31,Saratoga,2,846,379,71215,0.005277044854881266,3.0,0.0036636217256301395,1.0,0.0018318108628150697
23196,2020-09-01,Saratoga,6,852,1239,72454,0.004842615012106538,4.0,0.004355423870216788,2.0,0.002177711935108394
23197,2020-09-02,Saratoga,11,863,1102,73556,0.009981851179673321,4.0,0.00517349987460781,2.0,0.002586749937303905
23198,2020-09-03,Saratoga,5,868,1151,74707,0.004344048653344918,5.0,0.0051457099804779185,2.0,0.0025728549902389593
23199,2020-09-04,Saratoga,9,877,1075,75782,0.008372093023255815,6.0,0.0063417232695144625,3.0,0.0031708616347572312
23200,2020-09-05,Saratoga,12,889,1108,76890,0.010830324909747292,6.0,0.006592568233287022,3.0,0.003296284116643511
23201,2020-09-06,Saratoga,4,893,420,77310,0.009523809523809525,7.0,0.00759596959383124,3.0,0.00379798479691562
23202,2020-09-07,Saratoga,7,900,470,77780,0.014893617021276596,7.0,0.008969765617602,3.0,0.004484882808801
23203,2020-09-08,Saratoga,11,911,910,78690,0.012087912087912088,8.0,0.010004808057002794,4.0,0.005002404028501397
23204,2020-09-09,Saratoga,7,918,376,79066,0.018617021276595744,7.0,0.011238403785134568,3.0,0.005619201892567284
23205,2020-09-10,Saratoga,25,943,1731,80797,0.014442518775274409,10.0,0.012681042373981637,5.0,0.006340521186990819
23206,2020-09-11,Saratoga,12,955,1702,82499,0.007050528789659225,11.0,0.012492247483467838,5.0,0.006246123741733919
23207,2020-09-12,Saratoga,6,961,958,83457,0.006263048016701462,10.0,0.011839779355889864,5.0,0.005919889677944932
23208,2020-09-13,Saratoga,3,964,642,84099,0.004672897196261682,10.0,0.011146791880525888,5.0,0.005573395940262944
23209,2020-09-14,Saratoga,1,965,471,84570,0.0021231422505307855,9.0,0.009322438341847913,4.0,0.004661219170923957
23210,2020-09-15,Saratoga,5,970,1298,85868,0.003852080123266564,8.0,0.008145890918327124,4.0,0.004072945459163562
23211,2020-09-16,Saratoga,6,976,1190,87058,0.005042016806722689,8.0,0.006206604565488117,4.0,0.0031033022827440587
23212,2020-09-17,Saratoga,9,985,1305,88363,0.006896551724137931,6.0,0.005128609272468621,3.0,0.0025643046362343104
23213,2020-09-18,Saratoga,5,990,1188,89551,0.004208754208754209,5.0,0.004722641475196475,2.0,0.0023613207375982373
23214,2020-09-19,Saratoga,8,998,1375,90926,0.005818181818181818,5.0,0.00465908916112224,2.0,0.00232954458056112
23215,2020-09-20,Saratoga,6,1004,511,91437,0.011741682974559686,5.0,0.005668915700879099,2.0,0.0028344578504395494
23216,2020-09-21,Saratoga,2,1006,728,92165,0.0027472527472527475,5.0,0.00575807434326795,2.0,0.002879037171633975
23217,2020-09-22,Saratoga,8,1014,690,92855,0.011594202898550725,6.0,0.006864091882594258,3.0,0.003432045941297129
23218,2020-09-23,Saratoga,3,1017,1849,94704,0.0016224986479177934,5.0,0.0063755892884792735,2.0,0.0031877946442396368
23219,2020-09-24,Saratoga,14,1031,1044,95748,0.013409961685823755,6.0,0.007306076425862963,3.0,0.0036530382129314814
23220,2020-09-25,Saratoga,5,1036,1322,97070,0.0037821482602118004,6.0,0.007245132718928332,3.0,0.003622566359464166
23221,2020-09-26,Saratoga,8,1044,1862,98932,0.004296455424274973,6.0,0.007027743234084496,3.0,0.003513871617042248
23222,2020-09-27,Saratoga,8,1052,650,99582,0.012307692307692308,6.0,0.0071086017102463,3.0,0.00355430085512315
23223,2020-09-28,Saratoga,8,1060,643,100225,0.012441679626749611,7.0,0.00849351983588871,3.0,0.004246759917944355
23224,2020-09-29,Saratoga,6,1066,1286,101511,0.004665629860031105,7.0,0.007503723687528764,3.0,0.003751861843764382
23225,2020-09-30,Saratoga,7,1073,1305,102816,0.0053639846743295016,8.0,0.008038221691301865,4.0,0.004019110845650932
23226,2020-10-01,Saratoga,10,1083,1421,104237,0.007037297677691766,7.0,0.007127841118711581,3.0,0.0035639205593557904
23227,2020-10-02,Saratoga,7,1090,1172,105409,0.005972696245733789,7.0,0.007440776545214722,3.0,0.003720388272607361
23228,2020-10-03,Saratoga,5,1095,1666,107075,0.003001200480192077,7.0,0.00725574012463145,3.0,0.003627870062315725
23229,2020-10-04,Saratoga,5,1100,1001,108076,0.004995004995004995,6.0,0.006211070508533264,3.0,0.003105535254266632
23230,2020-10-05,Saratoga,3,1103,1206,109282,0.0024875621890547263,6.0,0.004789053731719708,3.0,0.002394526865859854
23231,2020-10-06,Saratoga,8,1111,1036,110318,0.007722007722007722,6.0,0.005225679140573511,3.0,0.0026128395702867554
23232,2020-10-07,Saratoga,11,1122,1426,111744,0.007713884992987377,7.0,0.005561379186096066,3.0,0.002780689593048033
23233,2020-10-08,Saratoga,17,1139,1587,113331,0.010712035286704474,8.0,0.006086341701669308,4.0,0.003043170850834654
23234,2020-10-09,Saratoga,2,1141,1133,114464,0.00176522506619594,7.0,0.005485274390306758,3.0,0.002742637195153379
23235,2020-10-10,Saratoga,8,1149,1012,115476,0.007905138339920948,7.0,0.0061858369416965975,3.0,0.0030929184708482988
23236,2020-10-11,Saratoga,9,1158,1961,117437,0.004589495155532891,8.0,0.006127906964629155,4.0,0.0030639534823145775
23237,2020-10-12,Saratoga,10,1168,1397,118834,0.0071581961345740875,9.0,0.006795140385417633,4.0,0.0033975701927088167
23238,2020-10-13,Saratoga,6,1174,745,119579,0.008053691275167786,9.0,0.006842523750154787,4.0,0.0034212618750773935
23239,2020-10-14,Saratoga,8,1182,1150,120729,0.006956521739130435,8.0,0.006734328999603794,4.0,0.003367164499801897
23240,2020-10-15,Saratoga,8,1190,991,121720,0.008072653884964682,7.0,0.006357274513640966,3.0,0.003178637256820483
23241,2020-10-16,Saratoga,12,1202,1463,123183,0.008202323991797676,8.0,0.007276860074441215,4.0,0.0036384300372206075
23242,2020-10-17,Saratoga,5,1207,1762,124945,0.0028376844494892167,8.0,0.006552938090093824,4.0,0.003276469045046912
23243,2020-10-18,Saratoga,6,1213,1148,126093,0.005226480836236934,7.0,0.006643936044480117,3.0,0.0033219680222400585
23244,2020-10-19,Saratoga,6,1219,1462,127555,0.004103967168262654,7.0,0.006207617620721341,3.0,0.0031038088103606705
23245,2020-10-20,Saratoga,10,1229,1103,128658,0.009066183136899365,7.0,0.006352259315254424,3.0,0.003176129657627212
23246,2020-10-21,Saratoga,15,1244,1060,129718,0.014150943396226415,8.0,0.0073800338376967065,4.0,0.0036900169188483533
23247,2020-10-22,Saratoga,21,1265,1125,130843,0.018666666666666668,10.0,0.008893464235082704,5.0,0.004446732117541352
23248,2020-10-23,Saratoga,30,1295,1240,132083,0.024193548387096774,13.0,0.011177924862982575,6.0,0.005588962431491287
23249,2020-10-24,Saratoga,13,1308,1772,133855,0.007336343115124154,14.0,0.011820590386644708,7.0,0.005910295193322354
23250,2020-10-25,Saratoga,11,1319,1278,135133,0.008607198748043818,15.0,0.012303550088331408,7.0,0.006151775044165704
23251,2020-10-26,Saratoga,15,1334,1577,136710,0.009511731135066582,16.0,0.013076087797874824,8.0,0.006538043898937412
23252,2020-10-27,Saratoga,11,1345,1168,137878,0.009417808219178082,16.0,0.01312631995248607,8.0,0.006563159976243035
23253,2020-10-28,Saratoga,20,1365,1314,139192,0.015220700152207,17.0,0.013279142346197582,8.0,0.006639571173098791
23254,2020-10-29,Saratoga,18,1383,1073,140265,0.016775396085740912,16.0,0.013008960834636759,8.0,0.0065044804173183795
23255,2020-10-30,Saratoga,22,1405,1349,141614,0.01630837657524092,15.0,0.011882507718657353,7.0,0.005941253859328676
23256,2020-10-31,Saratoga,18,1423,2115,143729,0.00851063829787234,16.0,0.012050264173335665,8.0,0.0060251320866678325
